O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
53-2022.00	1.C.2.b	Leadership	IM	3.87	16	0.47	2.87	4.87	N	06/2006	Incumbent
53-2022.00	1.C.3.a	Cooperation	IM	4.38	16	0.20	3.96	4.80	N	06/2006	Incumbent
53-2022.00	1.C.3.b	Concern for Others	IM	3.67	16	0.21	3.23	4.11	N	06/2006	Incumbent
53-2022.00	1.C.3.c	Social Orientation	IM	2.85	16	0.45	1.88	3.81	N	06/2006	Incumbent
53-2022.00	1.C.4.a	Self Control	IM	4.66	16	0.14	4.35	4.96	N	06/2006	Incumbent
53-2022.00	1.C.4.b	Stress Tolerance	IM	4.11	16	0.20	3.69	4.53	N	06/2006	Incumbent
53-2022.00	1.C.4.c	Adaptability/Flexibility	IM	4.07	16	0.31	3.40	4.74	N	06/2006	Incumbent
53-2022.00	1.C.5.a	Dependability	IM	4.57	16	0.16	4.22	4.92	N	06/2006	Incumbent
53-2022.00	1.C.5.b	Attention to Detail	IM	4.59	16	0.17	4.23	4.96	N	06/2006	Incumbent
53-2022.00	1.C.5.c	Integrity	IM	4.17	16	0.28	3.57	4.76	N	06/2006	Incumbent
53-2022.00	1.C.6	Independence	IM	3.43	16	0.35	2.68	4.17	N	06/2006	Incumbent
53-2022.00	1.C.7.a	Innovation	IM	3.46	16	0.24	2.94	3.98	N	06/2006	Incumbent
53-2022.00	1.C.7.b	Analytical Thinking	IM	3.85	16	0.20	3.42	4.27	N	06/2006	Incumbent
53-3011.00	1.C.1.a	Achievement/Effort	IM	3.38	29	0.30	2.76	4.00	N	12/2005	Incumbent
53-3011.00	1.C.1.b	Persistence	IM	3.65	29	0.27	3.09	4.20	N	12/2005	Incumbent
53-3011.00	1.C.1.c	Initiative	IM	3.71	29	0.27	3.17	4.26	N	12/2005	Incumbent
53-3011.00	1.C.2.b	Leadership	IM	3.31	29	0.29	2.71	3.90	N	12/2005	Incumbent
53-3011.00	1.C.3.a	Cooperation	IM	4.22	29	0.21	3.79	4.66	N	12/2005	Incumbent
53-3011.00	1.C.3.b	Concern for Others	IM	4.34	29	0.17	3.98	4.69	N	12/2005	Incumbent
53-3011.00	1.C.3.c	Social Orientation	IM	3.83	29	0.30	3.22	4.45	N	12/2005	Incumbent
53-3011.00	1.C.4.a	Self Control	IM	4.30	29	0.17	3.95	4.65	N	12/2005	Incumbent
53-3011.00	1.C.4.b	Stress Tolerance	IM	4.28	29	0.21	3.86	4.70	N	12/2005	Incumbent
53-3011.00	1.C.4.c	Adaptability/Flexibility	IM	3.85	29	0.21	3.42	4.28	N	12/2005	Incumbent
53-3011.00	1.C.5.a	Dependability	IM	4.48	29	0.14	4.19	4.76	N	12/2005	Incumbent
53-3011.00	1.C.5.b	Attention to Detail	IM	4.21	29	0.20	3.79	4.63	N	12/2005	Incumbent
53-3011.00	1.C.5.c	Integrity	IM	4.09	29	0.17	3.74	4.44	N	12/2005	Incumbent
53-3011.00	1.C.6	Independence	IM	3.71	29	0.27	3.17	4.26	N	12/2005	Incumbent
53-3011.00	1.C.7.a	Innovation	IM	3.19	29	0.28	2.61	3.77	N	12/2005	Incumbent
53-3011.00	1.C.7.b	Analytical Thinking	IM	3.25	29	0.36	2.51	3.98	N	12/2005	Incumbent
53-3021.00	1.C.1.a	Achievement/Effort	IM	2.97	32	0.34	2.27	3.67	N	07/2004	Incumbent
53-3021.00	1.C.1.b	Persistence	IM	3.45	32	0.17	3.11	3.79	N	07/2004	Incumbent
53-3021.00	1.C.1.c	Initiative	IM	3.90	32	0.26	3.37	4.44	N	07/2004	Incumbent
53-3021.00	1.C.2.b	Leadership	IM	3.76	32	0.16	3.43	4.09	N	07/2004	Incumbent
53-3021.00	1.C.3.a	Cooperation	IM	4.63	32	0.15	4.34	4.93	N	07/2004	Incumbent
53-3021.00	1.C.3.b	Concern for Others	IM	4.43	32	0.15	4.12	4.74	N	07/2004	Incumbent
53-3021.00	1.C.3.c	Social Orientation	IM	3.79	32	0.25	3.28	4.30	N	07/2004	Incumbent
53-3021.00	1.C.4.a	Self Control	IM	4.76	32	0.13	4.50	5.00	N	07/2004	Incumbent
53-3021.00	1.C.4.b	Stress Tolerance	IM	4.33	32	0.11	4.11	4.56	N	07/2004	Incumbent
53-3021.00	1.C.4.c	Adaptability/Flexibility	IM	3.63	32	0.26	3.10	4.16	N	07/2004	Incumbent
53-3021.00	1.C.5.a	Dependability	IM	4.62	32	0.12	4.38	4.87	N	07/2004	Incumbent
53-3021.00	1.C.5.b	Attention to Detail	IM	4.40	32	0.16	4.07	4.73	N	07/2004	Incumbent
53-3021.00	1.C.5.c	Integrity	IM	4.41	32	0.20	4.00	4.82	N	07/2004	Incumbent
53-3021.00	1.C.6	Independence	IM	3.81	32	0.20	3.40	4.22	N	07/2004	Incumbent
53-3021.00	1.C.7.a	Innovation	IM	2.99	32	0.23	2.52	3.47	N	07/2004	Incumbent
53-3021.00	1.C.7.b	Analytical Thinking	IM	3.18	32	0.32	2.52	3.84	N	07/2004	Incumbent
53-3022.00	1.C.1.a	Achievement/Effort	IM	3.25	57	0.23	2.79	3.71	N	12/2005	Incumbent
53-3022.00	1.C.1.b	Persistence	IM	3.72	57	0.16	3.40	4.05	N	12/2005	Incumbent
53-3022.00	1.C.1.c	Initiative	IM	3.51	58	0.18	3.15	3.88	N	12/2005	Incumbent
53-3022.00	1.C.2.b	Leadership	IM	3.63	58	0.13	3.36	3.90	N	12/2005	Incumbent
53-3022.00	1.C.3.a	Cooperation	IM	4.29	59	0.15	3.99	4.59	N	12/2005	Incumbent
53-3022.00	1.C.3.b	Concern for Others	IM	4.24	59	0.15	3.94	4.53	N	12/2005	Incumbent
53-3022.00	1.C.3.c	Social Orientation	IM	3.83	58	0.13	3.56	4.09	N	12/2005	Incumbent
53-3022.00	1.C.4.a	Self Control	IM	4.62	59	0.12	4.38	4.85	N	12/2005	Incumbent
53-3022.00	1.C.4.b	Stress Tolerance	IM	4.39	59	0.16	4.06	4.72	N	12/2005	Incumbent
53-3022.00	1.C.4.c	Adaptability/Flexibility	IM	3.91	59	0.19	3.53	4.29	N	12/2005	Incumbent
53-3022.00	1.C.5.a	Dependability	IM	4.63	58	0.10	4.44	4.83	N	12/2005	Incumbent
53-3022.00	1.C.5.b	Attention to Detail	IM	4.21	58	0.13	3.94	4.48	N	12/2005	Incumbent
53-3022.00	1.C.5.c	Integrity	IM	4.06	58	0.17	3.73	4.40	N	12/2005	Incumbent
53-3022.00	1.C.6	Independence	IM	3.88	57	0.23	3.41	4.35	N	12/2005	Incumbent
53-3022.00	1.C.7.a	Innovation	IM	3.40	57	0.22	2.97	3.83	N	12/2005	Incumbent
53-3022.00	1.C.7.b	Analytical Thinking	IM	3.31	57	0.16	2.99	3.62	N	12/2005	Incumbent
53-3031.00	1.C.1.a	Achievement/Effort	IM	2.91	23	0.60	1.68	4.15	N	07/2004	Incumbent
53-3031.00	1.C.1.b	Persistence	IM	2.54	23	0.23	2.07	3.02	N	07/2004	Incumbent
53-3031.00	1.C.1.c	Initiative	IM	2.91	23	0.58	1.70	4.11	N	07/2004	Incumbent
53-3031.00	1.C.2.b	Leadership	IM	2.57	23	0.49	1.56	3.58	N	07/2004	Incumbent
53-3031.00	1.C.3.a	Cooperation	IM	3.81	23	0.28	3.24	4.39	N	07/2004	Incumbent
53-3031.00	1.C.3.b	Concern for Others	IM	2.98	23	0.34	2.29	3.68	N	07/2004	Incumbent
53-3031.00	1.C.3.c	Social Orientation	IM	2.95	23	0.38	2.16	3.74	N	07/2004	Incumbent
53-3031.00	1.C.4.a	Self Control	IM	4.25	23	0.31	3.61	4.90	N	07/2004	Incumbent
53-3031.00	1.C.4.b	Stress Tolerance	IM	3.54	23	0.29	2.95	4.13	N	07/2004	Incumbent
53-3031.00	1.C.4.c	Adaptability/Flexibility	IM	3.62	23	0.25	3.11	4.13	N	07/2004	Incumbent
53-3031.00	1.C.5.a	Dependability	IM	4.75	23	0.14	4.47	5.00	N	07/2004	Incumbent
53-3031.00	1.C.5.b	Attention to Detail	IM	4.49	23	0.22	4.03	4.95	N	07/2004	Incumbent
53-3031.00	1.C.5.c	Integrity	IM	4.06	23	0.33	3.38	4.75	N	07/2004	Incumbent
53-3031.00	1.C.6	Independence	IM	3.79	23	0.37	3.02	4.56	N	07/2004	Incumbent
53-3031.00	1.C.7.a	Innovation	IM	2.37	22	0.48	1.38	3.36	N	07/2004	Incumbent
53-3031.00	1.C.7.b	Analytical Thinking	IM	2.17	23	0.41	1.32	3.01	N	07/2004	Incumbent
53-3032.00	1.C.1.a	Achievement/Effort	IM	3.83	34	0.22	3.39	4.27	N	06/2006	Incumbent
53-3032.00	1.C.1.b	Persistence	IM	3.84	34	0.13	3.58	4.11	N	06/2006	Incumbent
53-3032.00	1.C.1.c	Initiative	IM	3.90	34	0.24	3.42	4.38	N	06/2006	Incumbent
53-3032.00	1.C.2.b	Leadership	IM	3.54	34	0.31	2.90	4.18	N	06/2006	Incumbent
53-3032.00	1.C.3.a	Cooperation	IM	4.14	33	0.20	3.74	4.55	N	06/2006	Incumbent
53-3032.00	1.C.3.b	Concern for Others	IM	3.92	33	0.24	3.44	4.40	N	06/2006	Incumbent
53-3032.00	1.C.3.c	Social Orientation	IM	3.08	33	0.25	2.57	3.58	N	06/2006	Incumbent
53-3032.00	1.C.4.a	Self Control	IM	4.30	33	0.19	3.92	4.68	N	06/2006	Incumbent
53-3032.00	1.C.4.b	Stress Tolerance	IM	4.33	33	0.16	4.00	4.66	N	06/2006	Incumbent
53-3032.00	1.C.4.c	Adaptability/Flexibility	IM	3.93	33	0.17	3.58	4.29	N	06/2006	Incumbent
53-3032.00	1.C.5.a	Dependability	IM	4.57	33	0.12	4.32	4.82	N	06/2006	Incumbent
53-3032.00	1.C.5.b	Attention to Detail	IM	4.29	33	0.17	3.94	4.65	N	06/2006	Incumbent
53-3032.00	1.C.5.c	Integrity	IM	4.09	34	0.21	3.67	4.52	N	06/2006	Incumbent
53-3032.00	1.C.6	Independence	IM	4.22	34	0.18	3.85	4.59	N	06/2006	Incumbent
53-3032.00	1.C.7.a	Innovation	IM	3.40	34	0.29	2.80	4.00	N	06/2006	Incumbent
53-3032.00	1.C.7.b	Analytical Thinking	IM	3.54	34	0.20	3.14	3.94	N	06/2006	Incumbent
53-3033.00	1.C.1.a	Achievement/Effort	IM	2.69	22	0.43	1.80	3.58	N	12/2005	Incumbent
53-3033.00	1.C.1.b	Persistence	IM	3.15	22	0.47	2.16	4.14	N	12/2005	Incumbent
53-3033.00	1.C.1.c	Initiative	IM	2.88	22	0.41	2.02	3.74	N	12/2005	Incumbent
53-3033.00	1.C.2.b	Leadership	IM	2.21	22	0.29	1.61	2.80	N	12/2005	Incumbent
53-3033.00	1.C.3.a	Cooperation	IM	3.61	21	0.25	3.09	4.13	N	12/2005	Incumbent
53-3033.00	1.C.3.b	Concern for Others	IM	2.97	21	0.27	2.40	3.55	N	12/2005	Incumbent
53-3033.00	1.C.3.c	Social Orientation	IM	2.11	21	0.34	1.39	2.83	N	12/2005	Incumbent
53-3033.00	1.C.4.a	Self Control	IM	3.68	21	0.40	2.84	4.53	N	12/2005	Incumbent
53-3033.00	1.C.4.b	Stress Tolerance	IM	3.31	21	0.51	2.25	4.37	N	12/2005	Incumbent
53-3033.00	1.C.4.c	Adaptability/Flexibility	IM	3.23	21	0.51	2.17	4.29	N	12/2005	Incumbent
53-3033.00	1.C.5.a	Dependability	IM	4.41	21	0.17	4.06	4.76	N	12/2005	Incumbent
53-3033.00	1.C.5.b	Attention to Detail	IM	3.84	21	0.40	3.01	4.66	N	12/2005	Incumbent
53-3033.00	1.C.5.c	Integrity	IM	4.43	22	0.16	4.09	4.76	N	12/2005	Incumbent
53-3033.00	1.C.6	Independence	IM	4.00	22	0.28	3.42	4.58	N	12/2005	Incumbent
53-3033.00	1.C.7.a	Innovation	IM	2.19	22	0.27	1.64	2.74	N	12/2005	Incumbent
53-3033.00	1.C.7.b	Analytical Thinking	IM	2.63	22	0.40	1.79	3.47	N	12/2005	Incumbent
53-3041.00	1.C.1.a	Achievement/Effort	IM	2.92	25	0.74	1.41	4.44	N	07/2004	Incumbent
53-3041.00	1.C.1.b	Persistence	IM	2.93	24	0.74	1.41	4.45	N	07/2004	Incumbent
53-3041.00	1.C.1.c	Initiative	IM	2.94	25	0.74	1.42	4.46	N	07/2004	Incumbent
53-3041.00	1.C.2.b	Leadership	IM	2.72	25	0.74	1.20	4.25	N	07/2004	Incumbent
53-3041.00	1.C.3.a	Cooperation	IM	3.07	25	0.75	1.51	4.62	N	07/2004	Incumbent
53-3041.00	1.C.3.b	Concern for Others	IM	3.41	25	0.51	2.35	4.46	N	07/2004	Incumbent
53-3041.00	1.C.3.c	Social Orientation	IM	2.70	25	0.74	1.18	4.22	N	07/2004	Incumbent
53-3041.00	1.C.4.a	Self Control	IM	3.89	25	0.70	2.44	5.00	N	07/2004	Incumbent
53-3041.00	1.C.4.b	Stress Tolerance	IM	3.83	25	0.70	2.39	5.00	N	07/2004	Incumbent
53-3041.00	1.C.4.c	Adaptability/Flexibility	IM	4.56	25	0.21	4.11	5.00	N	07/2004	Incumbent
53-3041.00	1.C.5.a	Dependability	IM	4.82	25	0.12	4.58	5.00	N	07/2004	Incumbent
53-3041.00	1.C.5.b	Attention to Detail	IM	3.85	25	0.30	3.23	4.46	N	07/2004	Incumbent
53-3041.00	1.C.5.c	Integrity	IM	3.55	25	0.94	1.61	5.00	N	07/2004	Incumbent
53-3041.00	1.C.6	Independence	IM	3.50	25	0.93	1.58	5.00	N	07/2004	Incumbent
53-3041.00	1.C.7.a	Innovation	IM	2.64	25	0.74	1.12	4.16	N	07/2004	Incumbent
53-3041.00	1.C.7.b	Analytical Thinking	IM	2.46	25	0.56	1.30	3.62	N	07/2004	Incumbent
53-4011.00	1.C.1.a	Achievement/Effort	IM	3.15	24	0.29	2.55	3.76	N	12/2006	Incumbent
53-4011.00	1.C.1.b	Persistence	IM	3.27	24	0.31	2.64	3.91	N	12/2006	Incumbent
53-4011.00	1.C.1.c	Initiative	IM	3.38	24	0.38	2.59	4.17	N	12/2006	Incumbent
53-4011.00	1.C.2.b	Leadership	IM	3.28	24	0.47	2.31	4.24	N	12/2006	Incumbent
53-4011.00	1.C.3.a	Cooperation	IM	3.73	24	0.35	3.00	4.45	N	12/2006	Incumbent
53-4011.00	1.C.3.b	Concern for Others	IM	3.86	24	0.28	3.28	4.44	N	12/2006	Incumbent
53-4011.00	1.C.3.c	Social Orientation	IM	3.28	24	0.25	2.76	3.80	N	12/2006	Incumbent
53-4011.00	1.C.4.a	Self Control	IM	3.69	24	0.33	3.00	4.37	N	12/2006	Incumbent
53-4011.00	1.C.4.b	Stress Tolerance	IM	4.07	24	0.33	3.39	4.75	N	12/2006	Incumbent
53-4011.00	1.C.4.c	Adaptability/Flexibility	IM	3.64	24	0.36	2.91	4.38	N	12/2006	Incumbent
53-4011.00	1.C.5.a	Dependability	IM	3.82	24	0.30	3.21	4.43	N	12/2006	Incumbent
53-4011.00	1.C.5.b	Attention to Detail	IM	3.83	24	0.29	3.23	4.43	N	12/2006	Incumbent
53-4011.00	1.C.5.c	Integrity	IM	3.70	23	0.25	3.17	4.22	N	12/2006	Incumbent
53-4011.00	1.C.6	Independence	IM	3.27	23	0.37	2.51	4.02	N	12/2006	Incumbent
53-4011.00	1.C.7.a	Innovation	IM	2.72	23	0.20	2.30	3.14	N	12/2006	Incumbent
53-4011.00	1.C.7.b	Analytical Thinking	IM	2.85	23	0.36	2.10	3.60	N	12/2006	Incumbent
53-4012.00	1.C.1.a	Achievement/Effort	IM	3.45	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.1.b	Persistence	IM	3.75	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.1.c	Initiative	IM	3.75	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.2.b	Leadership	IM	3.50	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.3.a	Cooperation	IM	3.75	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.3.b	Concern for Others	IM	3.25	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.3.c	Social Orientation	IM	2.30	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.4.a	Self Control	IM	3.95	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.4.b	Stress Tolerance	IM	4.20	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.4.c	Adaptability/Flexibility	IM	4.05	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.5.a	Dependability	IM	4.65	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.5.b	Attention to Detail	IM	4.35	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.5.c	Integrity	IM	4.05	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.6	Independence	IM	4.05	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.7.a	Innovation	IM	2.85	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	1.C.7.b	Analytical Thinking	IM	3.55	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4013.00	1.C.1.a	Achievement/Effort	IM	3.70	23	0.31	3.05	4.34	N	06/2006	Incumbent
53-4013.00	1.C.1.b	Persistence	IM	3.81	23	0.13	3.54	4.08	N	06/2006	Incumbent
53-4013.00	1.C.1.c	Initiative	IM	4.11	23	0.19	3.71	4.50	N	06/2006	Incumbent
53-4013.00	1.C.2.b	Leadership	IM	3.64	23	0.37	2.87	4.41	N	06/2006	Incumbent
53-4013.00	1.C.3.a	Cooperation	IM	4.22	23	0.20	3.80	4.63	N	06/2006	Incumbent
53-4013.00	1.C.3.b	Concern for Others	IM	3.75	23	0.32	3.08	4.42	N	06/2006	Incumbent
53-4013.00	1.C.3.c	Social Orientation	IM	3.82	23	0.24	3.32	4.32	N	06/2006	Incumbent
53-4013.00	1.C.4.a	Self Control	IM	4.44	23	0.11	4.21	4.66	N	06/2006	Incumbent
53-4013.00	1.C.4.b	Stress Tolerance	IM	4.05	23	0.28	3.47	4.63	N	06/2006	Incumbent
53-4013.00	1.C.4.c	Adaptability/Flexibility	IM	3.77	23	0.38	2.98	4.57	N	06/2006	Incumbent
53-4013.00	1.C.5.a	Dependability	IM	4.52	23	0.19	4.13	4.91	N	06/2006	Incumbent
53-4013.00	1.C.5.b	Attention to Detail	IM	4.58	23	0.19	4.18	4.97	N	06/2006	Incumbent
53-4013.00	1.C.5.c	Integrity	IM	4.28	23	0.13	4.01	4.56	N	06/2006	Incumbent
53-4013.00	1.C.6	Independence	IM	4.20	23	0.30	3.56	4.83	N	06/2006	Incumbent
53-4013.00	1.C.7.a	Innovation	IM	3.28	23	0.33	2.59	3.97	N	06/2006	Incumbent
53-4013.00	1.C.7.b	Analytical Thinking	IM	3.88	23	0.30	3.27	4.49	N	06/2006	Incumbent
53-4021.00	1.C.1.a	Achievement/Effort	IM	3.29	37	0.25	2.79	3.80	N	06/2007	Incumbent
53-4021.00	1.C.1.b	Persistence	IM	3.32	37	0.26	2.78	3.85	N	06/2007	Incumbent
53-4021.00	1.C.1.c	Initiative	IM	3.58	37	0.24	3.09	4.07	N	06/2007	Incumbent
53-4021.00	1.C.2.b	Leadership	IM	3.55	37	0.23	3.08	4.02	N	06/2007	Incumbent
53-4021.00	1.C.3.a	Cooperation	IM	3.88	37	0.14	3.60	4.16	N	06/2007	Incumbent
53-4021.00	1.C.3.b	Concern for Others	IM	3.67	37	0.22	3.23	4.12	N	06/2007	Incumbent
53-4021.00	1.C.3.c	Social Orientation	IM	3.50	37	0.15	3.19	3.80	N	06/2007	Incumbent
53-4021.00	1.C.4.a	Self Control	IM	4.09	37	0.19	3.72	4.47	N	06/2007	Incumbent
53-4021.00	1.C.4.b	Stress Tolerance	IM	3.98	37	0.14	3.70	4.26	N	06/2007	Incumbent
53-4021.00	1.C.4.c	Adaptability/Flexibility	IM	3.69	37	0.22	3.24	4.13	N	06/2007	Incumbent
53-4021.00	1.C.5.a	Dependability	IM	4.41	37	0.17	4.06	4.77	N	06/2007	Incumbent
53-4021.00	1.C.5.b	Attention to Detail	IM	4.15	37	0.27	3.62	4.69	N	06/2007	Incumbent
53-4021.00	1.C.5.c	Integrity	IM	3.49	38	0.24	2.99	3.98	N	06/2007	Incumbent
53-4021.00	1.C.6	Independence	IM	3.64	38	0.21	3.21	4.08	N	06/2007	Incumbent
53-4021.00	1.C.7.a	Innovation	IM	3.38	38	0.23	2.91	3.85	N	06/2007	Incumbent
53-4021.00	1.C.7.b	Analytical Thinking	IM	3.48	38	0.20	3.07	3.89	N	06/2007	Incumbent
53-4031.00	1.C.1.a	Achievement/Effort	IM	2.93	30	0.28	2.35	3.50	N	06/2006	Incumbent
53-4031.00	1.C.1.b	Persistence	IM	3.19	30	0.29	2.59	3.78	N	06/2006	Incumbent
53-4031.00	1.C.1.c	Initiative	IM	3.55	30	0.27	3.00	4.09	N	06/2006	Incumbent
53-4031.00	1.C.2.b	Leadership	IM	3.42	30	0.30	2.80	4.04	N	06/2006	Incumbent
53-4031.00	1.C.3.a	Cooperation	IM	3.92	30	0.28	3.35	4.49	N	06/2006	Incumbent
53-4031.00	1.C.3.b	Concern for Others	IM	3.46	30	0.23	3.00	3.92	N	06/2006	Incumbent
53-4031.00	1.C.3.c	Social Orientation	IM	2.94	30	0.33	2.28	3.61	N	06/2006	Incumbent
53-4031.00	1.C.4.a	Self Control	IM	3.90	30	0.30	3.29	4.51	N	06/2006	Incumbent
53-4031.00	1.C.4.b	Stress Tolerance	IM	3.93	30	0.31	3.29	4.57	N	06/2006	Incumbent
53-4031.00	1.C.4.c	Adaptability/Flexibility	IM	3.64	30	0.30	3.03	4.26	N	06/2006	Incumbent
53-4031.00	1.C.5.a	Dependability	IM	4.18	30	0.17	3.84	4.51	N	06/2006	Incumbent
53-4031.00	1.C.5.b	Attention to Detail	IM	4.17	30	0.14	3.89	4.45	N	06/2006	Incumbent
53-4031.00	1.C.5.c	Integrity	IM	3.80	30	0.24	3.31	4.29	N	06/2006	Incumbent
53-4031.00	1.C.6	Independence	IM	3.61	30	0.37	2.86	4.37	N	06/2006	Incumbent
53-4031.00	1.C.7.a	Innovation	IM	3.12	29	0.24	2.64	3.61	N	06/2006	Incumbent
53-4031.00	1.C.7.b	Analytical Thinking	IM	3.50	30	0.14	3.22	3.78	N	06/2006	Incumbent
53-4041.00	1.C.1.a	Achievement/Effort	IM	3.48	51	0.17	3.14	3.82	N	12/2006	Incumbent
53-4041.00	1.C.1.b	Persistence	IM	3.62	51	0.18	3.26	3.97	N	12/2006	Incumbent
53-4041.00	1.C.1.c	Initiative	IM	3.51	51	0.18	3.15	3.88	N	12/2006	Incumbent
53-4041.00	1.C.2.b	Leadership	IM	3.41	51	0.18	3.05	3.77	N	12/2006	Incumbent
53-4041.00	1.C.3.a	Cooperation	IM	4.28	50	0.12	4.04	4.51	N	12/2006	Incumbent
53-4041.00	1.C.3.b	Concern for Others	IM	4.10	50	0.15	3.80	4.39	N	12/2006	Incumbent
53-4041.00	1.C.3.c	Social Orientation	IM	3.06	50	0.17	2.72	3.40	N	12/2006	Incumbent
53-4041.00	1.C.4.a	Self Control	IM	4.42	50	0.12	4.17	4.67	N	12/2006	Incumbent
53-4041.00	1.C.4.b	Stress Tolerance	IM	4.50	50	0.10	4.30	4.71	N	12/2006	Incumbent
53-4041.00	1.C.4.c	Adaptability/Flexibility	IM	3.96	50	0.18	3.59	4.33	N	12/2006	Incumbent
53-4041.00	1.C.5.a	Dependability	IM	4.64	50	0.10	4.45	4.84	N	12/2006	Incumbent
53-4041.00	1.C.5.b	Attention to Detail	IM	4.29	50	0.16	3.96	4.61	N	12/2006	Incumbent
53-4041.00	1.C.5.c	Integrity	IM	4.09	51	0.13	3.82	4.36	N	12/2006	Incumbent
53-4041.00	1.C.6	Independence	IM	3.60	51	0.19	3.22	3.97	N	12/2006	Incumbent
53-4041.00	1.C.7.a	Innovation	IM	2.57	51	0.19	2.18	2.95	N	12/2006	Incumbent
53-4041.00	1.C.7.b	Analytical Thinking	IM	3.17	50	0.23	2.72	3.62	N	12/2006	Incumbent
53-5011.00	1.C.1.a	Achievement/Effort	IM	3.09	23	0.08	2.93	3.26	N	06/2007	Incumbent
53-5011.00	1.C.1.b	Persistence	IM	3.46	23	0.23	2.97	3.94	N	06/2007	Incumbent
53-5011.00	1.C.1.c	Initiative	IM	3.05	22	0.27	2.49	3.61	N	06/2007	Incumbent
53-5011.00	1.C.2.b	Leadership	IM	3.25	23	0.22	2.81	3.70	N	06/2007	Incumbent
53-5011.00	1.C.3.a	Cooperation	IM	4.08	23	0.15	3.77	4.39	N	06/2007	Incumbent
53-5011.00	1.C.3.b	Concern for Others	IM	3.54	23	0.14	3.25	3.83	N	06/2007	Incumbent
53-5011.00	1.C.3.c	Social Orientation	IM	3.11	22	0.59	1.89	4.34	N	06/2007	Incumbent
53-5011.00	1.C.4.a	Self Control	IM	4.13	23	0.15	3.82	4.44	N	06/2007	Incumbent
53-5011.00	1.C.4.b	Stress Tolerance	IM	3.77	23	0.13	3.49	4.05	N	06/2007	Incumbent
53-5011.00	1.C.4.c	Adaptability/Flexibility	IM	3.53	23	0.24	3.02	4.03	N	06/2007	Incumbent
53-5011.00	1.C.5.a	Dependability	IM	3.97	23	0.46	3.02	4.92	N	06/2007	Incumbent
53-5011.00	1.C.5.b	Attention to Detail	IM	4.08	23	0.15	3.77	4.40	N	06/2007	Incumbent
53-5011.00	1.C.5.c	Integrity	IM	3.30	21	0.46	2.34	4.26	N	06/2007	Incumbent
53-5011.00	1.C.6	Independence	IM	3.35	23	0.23	2.88	3.83	N	06/2007	Incumbent
53-5011.00	1.C.7.a	Innovation	IM	2.59	22	0.23	2.11	3.08	N	06/2007	Incumbent
53-5011.00	1.C.7.b	Analytical Thinking	IM	3.37	22	0.18	3.00	3.73	N	06/2007	Incumbent
53-5021.01	1.C.1.a	Achievement/Effort	IM	3.99	45	0.22	3.54	4.44	N	06/2007	Incumbent
53-5021.01	1.C.1.b	Persistence	IM	4.15	45	0.18	3.78	4.52	N	06/2007	Incumbent
53-5021.01	1.C.1.c	Initiative	IM	4.28	45	0.14	4.01	4.56	N	06/2007	Incumbent
53-5021.01	1.C.2.b	Leadership	IM	4.64	45	0.13	4.39	4.90	N	06/2007	Incumbent
53-5021.01	1.C.3.a	Cooperation	IM	4.13	44	0.10	3.92	4.34	N	06/2007	Incumbent
53-5021.01	1.C.3.b	Concern for Others	IM	3.99	44	0.20	3.58	4.40	N	06/2007	Incumbent
53-5021.01	1.C.3.c	Social Orientation	IM	3.71	44	0.15	3.40	4.02	N	06/2007	Incumbent
53-5021.01	1.C.4.a	Self Control	IM	4.36	44	0.13	4.09	4.62	N	06/2007	Incumbent
53-5021.01	1.C.4.b	Stress Tolerance	IM	4.38	44	0.17	4.04	4.72	N	06/2007	Incumbent
53-5021.01	1.C.4.c	Adaptability/Flexibility	IM	4.13	44	0.23	3.67	4.60	N	06/2007	Incumbent
53-5021.01	1.C.5.a	Dependability	IM	4.71	44	0.11	4.49	4.93	N	06/2007	Incumbent
53-5021.01	1.C.5.b	Attention to Detail	IM	4.37	44	0.13	4.11	4.63	N	06/2007	Incumbent
