series_id                     	seasonal	sector_code	industry_code	measure_code	duration_code	base_year	type_code	area_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
IPUZN______U151260000         	U	Z	N______	U15	1	-	I	260000	Annual percent change of index of real hourly labor compensation for private nonfarm, Michigan	E	2008	A01	2019	A01
IPUZN______U151270000         	U	Z	N______	U15	1	-	I	270000	Annual percent change of index of real hourly labor compensation for private nonfarm, Minnesota	E	2008	A01	2019	A01
IPUZN______U151280000         	U	Z	N______	U15	1	-	I	280000	Annual percent change of index of real hourly labor compensation for private nonfarm, Mississippi	E	2008	A01	2019	A01
IPUZN______U151290000         	U	Z	N______	U15	1	-	I	290000	Annual percent change of index of real hourly labor compensation for private nonfarm, Missouri	E	2008	A01	2019	A01
IPUZN______U151300000         	U	Z	N______	U15	1	-	I	300000	Annual percent change of index of real hourly labor compensation for private nonfarm, Montana	E	2008	A01	2019	A01
IPUZN______U151310000         	U	Z	N______	U15	1	-	I	310000	Annual percent change of index of real hourly labor compensation for private nonfarm, Nebraska	E	2008	A01	2019	A01
IPUZN______U151320000         	U	Z	N______	U15	1	-	I	320000	Annual percent change of index of real hourly labor compensation for private nonfarm, Nevada	E	2008	A01	2019	A01
IPUZN______U151330000         	U	Z	N______	U15	1	-	I	330000	Annual percent change of index of real hourly labor compensation for private nonfarm, New Hampshire	E	2008	A01	2019	A01
IPUZN______U151340000         	U	Z	N______	U15	1	-	I	340000	Annual percent change of index of real hourly labor compensation for private nonfarm, New Jersey	E	2008	A01	2019	A01
IPUZN______U151350000         	U	Z	N______	U15	1	-	I	350000	Annual percent change of index of real hourly labor compensation for private nonfarm, New Mexico	E	2008	A01	2019	A01
IPUZN______U151360000         	U	Z	N______	U15	1	-	I	360000	Annual percent change of index of real hourly labor compensation for private nonfarm, New York	E	2008	A01	2019	A01
IPUZN______U151370000         	U	Z	N______	U15	1	-	I	370000	Annual percent change of index of real hourly labor compensation for private nonfarm, North Carolina	E	2008	A01	2019	A01
IPUZN______U151380000         	U	Z	N______	U15	1	-	I	380000	Annual percent change of index of real hourly labor compensation for private nonfarm, North Dakota	E	2008	A01	2019	A01
IPUZN______U151390000         	U	Z	N______	U15	1	-	I	390000	Annual percent change of index of real hourly labor compensation for private nonfarm, Ohio	E	2008	A01	2019	A01
IPUZN______U151400000         	U	Z	N______	U15	1	-	I	400000	Annual percent change of index of real hourly labor compensation for private nonfarm, Oklahoma	E	2008	A01	2019	A01
IPUZN______U151410000         	U	Z	N______	U15	1	-	I	410000	Annual percent change of index of real hourly labor compensation for private nonfarm, Oregon	E	2008	A01	2019	A01
IPUZN______U151420000         	U	Z	N______	U15	1	-	I	420000	Annual percent change of index of real hourly labor compensation for private nonfarm, Pennsylvania	E	2008	A01	2019	A01
IPUZN______U151440000         	U	Z	N______	U15	1	-	I	440000	Annual percent change of index of real hourly labor compensation for private nonfarm, Rhode Island	E	2008	A01	2019	A01
IPUZN______U151450000         	U	Z	N______	U15	1	-	I	450000	Annual percent change of index of real hourly labor compensation for private nonfarm, South Carolina	E	2008	A01	2019	A01
IPUZN______U151460000         	U	Z	N______	U15	1	-	I	460000	Annual percent change of index of real hourly labor compensation for private nonfarm, South Dakota	E	2008	A01	2019	A01
IPUZN______U151470000         	U	Z	N______	U15	1	-	I	470000	Annual percent change of index of real hourly labor compensation for private nonfarm, Tennessee	E	2008	A01	2019	A01
IPUZN______U151480000         	U	Z	N______	U15	1	-	I	480000	Annual percent change of index of real hourly labor compensation for private nonfarm, Texas	E	2008	A01	2019	A01
IPUZN______U151490000         	U	Z	N______	U15	1	-	I	490000	Annual percent change of index of real hourly labor compensation for private nonfarm, Utah	E	2008	A01	2019	A01
IPUZN______U151500000         	U	Z	N______	U15	1	-	I	500000	Annual percent change of index of real hourly labor compensation for private nonfarm, Vermont	E	2008	A01	2019	A01
IPUZN______U151510000         	U	Z	N______	U15	1	-	I	510000	Annual percent change of index of real hourly labor compensation for private nonfarm, Virginia	E	2008	A01	2019	A01
IPUZN______U151530000         	U	Z	N______	U15	1	-	I	530000	Annual percent change of index of real hourly labor compensation for private nonfarm, Washington	E	2008	A01	2019	A01
IPUZN______U151540000         	U	Z	N______	U15	1	-	I	540000	Annual percent change of index of real hourly labor compensation for private nonfarm, West Virginia	E	2008	A01	2019	A01
IPUZN______U151550000         	U	Z	N______	U15	1	-	I	550000	Annual percent change of index of real hourly labor compensation for private nonfarm, Wisconsin	E	2008	A01	2019	A01
IPUZN______U151560000         	U	Z	N______	U15	1	-	I	560000	Annual percent change of index of real hourly labor compensation for private nonfarm, Wyoming	E	2008	A01	2019	A01
IPUZN______U151981000         	U	Z	N______	U15	1	-	I	981000	Annual percent change of index of real hourly labor compensation for private nonfarm, Northeast Region	E	2008	A01	2019	A01
IPUZN______U151982000         	U	Z	N______	U15	1	-	I	982000	Annual percent change of index of real hourly labor compensation for private nonfarm, South Region	E	2008	A01	2019	A01
IPUZN______U151983000         	U	Z	N______	U15	1	-	I	983000	Annual percent change of index of real hourly labor compensation for private nonfarm, Midwest Region	E	2008	A01	2019	A01
IPUZN______U151984000         	U	Z	N______	U15	1	-	I	984000	Annual percent change of index of real hourly labor compensation for private nonfarm, West Region	E	2008	A01	2019	A01
IPUZN______W000010000         	U	Z	N______	W00	0	2007	I	010000	Annual index of output per employee (2007=100) for private nonfarm, Alabama	E	2007	A01	2019	A01
IPUZN______W000020000         	U	Z	N______	W00	0	2007	I	020000	Annual index of output per employee (2007=100) for private nonfarm, Alaska	E	2007	A01	2019	A01
IPUZN______W000040000         	U	Z	N______	W00	0	2007	I	040000	Annual index of output per employee (2007=100) for private nonfarm, Arizona	E	2007	A01	2019	A01
IPUZN______W000050000         	U	Z	N______	W00	0	2007	I	050000	Annual index of output per employee (2007=100) for private nonfarm, Arkansas	E	2007	A01	2019	A01
IPUZN______W000060000         	U	Z	N______	W00	0	2007	I	060000	Annual index of output per employee (2007=100) for private nonfarm, California	E	2007	A01	2019	A01
IPUZN______W000080000         	U	Z	N______	W00	0	2007	I	080000	Annual index of output per employee (2007=100) for private nonfarm, Colorado	E	2007	A01	2019	A01
IPUZN______W000090000         	U	Z	N______	W00	0	2007	I	090000	Annual index of output per employee (2007=100) for private nonfarm, Connecticut	E	2007	A01	2019	A01
IPUZN______W000100000         	U	Z	N______	W00	0	2007	I	100000	Annual index of output per employee (2007=100) for private nonfarm, Delaware	E	2007	A01	2019	A01
IPUZN______W000110000         	U	Z	N______	W00	0	2007	I	110000	Annual index of output per employee (2007=100) for private nonfarm, District of Columbia	E	2007	A01	2019	A01
IPUZN______W000120000         	U	Z	N______	W00	0	2007	I	120000	Annual index of output per employee (2007=100) for private nonfarm, Florida	E	2007	A01	2019	A01
IPUZN______W000130000         	U	Z	N______	W00	0	2007	I	130000	Annual index of output per employee (2007=100) for private nonfarm, Georgia	E	2007	A01	2019	A01
IPUZN______W000150000         	U	Z	N______	W00	0	2007	I	150000	Annual index of output per employee (2007=100) for private nonfarm, Hawaii	E	2007	A01	2019	A01
IPUZN______W000160000         	U	Z	N______	W00	0	2007	I	160000	Annual index of output per employee (2007=100) for private nonfarm, Idaho	E	2007	A01	2019	A01
IPUZN______W000170000         	U	Z	N______	W00	0	2007	I	170000	Annual index of output per employee (2007=100) for private nonfarm, Illinois	E	2007	A01	2019	A01
IPUZN______W000180000         	U	Z	N______	W00	0	2007	I	180000	Annual index of output per employee (2007=100) for private nonfarm, Indiana	E	2007	A01	2019	A01
IPUZN______W000190000         	U	Z	N______	W00	0	2007	I	190000	Annual index of output per employee (2007=100) for private nonfarm, Iowa	E	2007	A01	2019	A01
IPUZN______W000200000         	U	Z	N______	W00	0	2007	I	200000	Annual index of output per employee (2007=100) for private nonfarm, Kansas	E	2007	A01	2019	A01
IPUZN______W000210000         	U	Z	N______	W00	0	2007	I	210000	Annual index of output per employee (2007=100) for private nonfarm, Kentucky	E	2007	A01	2019	A01
IPUZN______W000220000         	U	Z	N______	W00	0	2007	I	220000	Annual index of output per employee (2007=100) for private nonfarm, Louisiana	E	2007	A01	2019	A01
IPUZN______W000230000         	U	Z	N______	W00	0	2007	I	230000	Annual index of output per employee (2007=100) for private nonfarm, Maine	E	2007	A01	2019	A01
IPUZN______W000240000         	U	Z	N______	W00	0	2007	I	240000	Annual index of output per employee (2007=100) for private nonfarm, Maryland	E	2007	A01	2019	A01
IPUZN______W000250000         	U	Z	N______	W00	0	2007	I	250000	Annual index of output per employee (2007=100) for private nonfarm, Massachusetts	E	2007	A01	2019	A01
IPUZN______W000260000         	U	Z	N______	W00	0	2007	I	260000	Annual index of output per employee (2007=100) for private nonfarm, Michigan	E	2007	A01	2019	A01
IPUZN______W000270000         	U	Z	N______	W00	0	2007	I	270000	Annual index of output per employee (2007=100) for private nonfarm, Minnesota	E	2007	A01	2019	A01
IPUZN______W000280000         	U	Z	N______	W00	0	2007	I	280000	Annual index of output per employee (2007=100) for private nonfarm, Mississippi	E	2007	A01	2019	A01
IPUZN______W000290000         	U	Z	N______	W00	0	2007	I	290000	Annual index of output per employee (2007=100) for private nonfarm, Missouri	E	2007	A01	2019	A01
IPUZN______W000300000         	U	Z	N______	W00	0	2007	I	300000	Annual index of output per employee (2007=100) for private nonfarm, Montana	E	2007	A01	2019	A01
IPUZN______W000310000         	U	Z	N______	W00	0	2007	I	310000	Annual index of output per employee (2007=100) for private nonfarm, Nebraska	E	2007	A01	2019	A01
IPUZN______W000320000         	U	Z	N______	W00	0	2007	I	320000	Annual index of output per employee (2007=100) for private nonfarm, Nevada	E	2007	A01	2019	A01
IPUZN______W000330000         	U	Z	N______	W00	0	2007	I	330000	Annual index of output per employee (2007=100) for private nonfarm, New Hampshire	E	2007	A01	2019	A01
IPUZN______W000340000         	U	Z	N______	W00	0	2007	I	340000	Annual index of output per employee (2007=100) for private nonfarm, New Jersey	E	2007	A01	2019	A01
IPUZN______W000350000         	U	Z	N______	W00	0	2007	I	350000	Annual index of output per employee (2007=100) for private nonfarm, New Mexico	E	2007	A01	2019	A01
IPUZN______W000360000         	U	Z	N______	W00	0	2007	I	360000	Annual index of output per employee (2007=100) for private nonfarm, New York	E	2007	A01	2019	A01
IPUZN______W000370000         	U	Z	N______	W00	0	2007	I	370000	Annual index of output per employee (2007=100) for private nonfarm, North Carolina	E	2007	A01	2019	A01
IPUZN______W000380000         	U	Z	N______	W00	0	2007	I	380000	Annual index of output per employee (2007=100) for private nonfarm, North Dakota	E	2007	A01	2019	A01
IPUZN______W000390000         	U	Z	N______	W00	0	2007	I	390000	Annual index of output per employee (2007=100) for private nonfarm, Ohio	E	2007	A01	2019	A01
IPUZN______W000400000         	U	Z	N______	W00	0	2007	I	400000	Annual index of output per employee (2007=100) for private nonfarm, Oklahoma	E	2007	A01	2019	A01
IPUZN______W000410000         	U	Z	N______	W00	0	2007	I	410000	Annual index of output per employee (2007=100) for private nonfarm, Oregon	E	2007	A01	2019	A01
IPUZN______W000420000         	U	Z	N______	W00	0	2007	I	420000	Annual index of output per employee (2007=100) for private nonfarm, Pennsylvania	E	2007	A01	2019	A01
IPUZN______W000440000         	U	Z	N______	W00	0	2007	I	440000	Annual index of output per employee (2007=100) for private nonfarm, Rhode Island	E	2007	A01	2019	A01
IPUZN______W000450000         	U	Z	N______	W00	0	2007	I	450000	Annual index of output per employee (2007=100) for private nonfarm, South Carolina	E	2007	A01	2019	A01
IPUZN______W000460000         	U	Z	N______	W00	0	2007	I	460000	Annual index of output per employee (2007=100) for private nonfarm, South Dakota	E	2007	A01	2019	A01
IPUZN______W000470000         	U	Z	N______	W00	0	2007	I	470000	Annual index of output per employee (2007=100) for private nonfarm, Tennessee	E	2007	A01	2019	A01
IPUZN______W000480000         	U	Z	N______	W00	0	2007	I	480000	Annual index of output per employee (2007=100) for private nonfarm, Texas	E	2007	A01	2019	A01
IPUZN______W000490000         	U	Z	N______	W00	0	2007	I	490000	Annual index of output per employee (2007=100) for private nonfarm, Utah	E	2007	A01	2019	A01
IPUZN______W000500000         	U	Z	N______	W00	0	2007	I	500000	Annual index of output per employee (2007=100) for private nonfarm, Vermont	E	2007	A01	2019	A01
IPUZN______W000510000         	U	Z	N______	W00	0	2007	I	510000	Annual index of output per employee (2007=100) for private nonfarm, Virginia	E	2007	A01	2019	A01
IPUZN______W000530000         	U	Z	N______	W00	0	2007	I	530000	Annual index of output per employee (2007=100) for private nonfarm, Washington	E	2007	A01	2019	A01
IPUZN______W000540000         	U	Z	N______	W00	0	2007	I	540000	Annual index of output per employee (2007=100) for private nonfarm, West Virginia	E	2007	A01	2019	A01
IPUZN______W000550000         	U	Z	N______	W00	0	2007	I	550000	Annual index of output per employee (2007=100) for private nonfarm, Wisconsin	E	2007	A01	2019	A01
IPUZN______W000560000         	U	Z	N______	W00	0	2007	I	560000	Annual index of output per employee (2007=100) for private nonfarm, Wyoming	E	2007	A01	2019	A01
IPUZN______W000981000         	U	Z	N______	W00	0	2007	I	981000	Annual index of output per employee (2007=100) for private nonfarm, Northeast Region	E	2007	A01	2019	A01
IPUZN______W000982000         	U	Z	N______	W00	0	2007	I	982000	Annual index of output per employee (2007=100) for private nonfarm, South Region	E	2007	A01	2019	A01
IPUZN______W000983000         	U	Z	N______	W00	0	2007	I	983000	Annual index of output per employee (2007=100) for private nonfarm, Midwest Region	E	2007	A01	2019	A01
IPUZN______W000984000         	U	Z	N______	W00	0	2007	I	984000	Annual index of output per employee (2007=100) for private nonfarm, West Region	E	2007	A01	2019	A01
IPUZN______W001010000         	U	Z	N______	W00	1	-	I	010000	Annual percent change of index of output per employee for private nonfarm, Alabama	E	2008	A01	2019	A01
IPUZN______W001020000         	U	Z	N______	W00	1	-	I	020000	Annual percent change of index of output per employee for private nonfarm, Alaska	E	2008	A01	2019	A01
IPUZN______W001040000         	U	Z	N______	W00	1	-	I	040000	Annual percent change of index of output per employee for private nonfarm, Arizona	E	2008	A01	2019	A01
