O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
51-5022.03	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5022.03	1.B.1.c	Artistic	OI	3.33	3/2002	Legacy Analyst
51-5022.03	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5022.03	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
51-5022.03	1.B.1.f	Conventional	OI	2.66	3/2002	Legacy Analyst
51-5022.03	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5022.03	1.B.1.h	Second Interest High-Point	IH	3	3/2002	Legacy Analyst
51-5022.03	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5022.04	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5022.04	1.B.1.b	Investigative	OI	3.33	3/2002	Legacy Analyst
51-5022.04	1.B.1.c	Artistic	OI	5	3/2002	Legacy Analyst
51-5022.04	1.B.1.d	Social	OI	2.33	3/2002	Legacy Analyst
51-5022.04	1.B.1.e	Enterprising	OI	2.66	3/2002	Legacy Analyst
51-5022.04	1.B.1.f	Conventional	OI	3.66	3/2002	Legacy Analyst
51-5022.04	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5022.04	1.B.1.h	Second Interest High-Point	IH	3	3/2002	Legacy Analyst
51-5022.04	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5022.05	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5022.05	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
51-5022.05	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
51-5022.05	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5022.05	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
51-5022.05	1.B.1.f	Conventional	OI	3.66	3/2002	Legacy Analyst
51-5022.05	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5022.05	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5022.05	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5022.06	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5022.06	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5022.06	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
51-5022.06	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5022.06	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
51-5022.06	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-5022.06	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5022.06	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5022.06	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5022.07	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5022.07	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5022.07	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-5022.07	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5022.07	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
51-5022.07	1.B.1.f	Conventional	OI	3	3/2002	Legacy Analyst
51-5022.07	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5022.07	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5022.07	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5022.08	1.B.1.a	Realistic	OI	5.66	3/2002	Legacy Analyst
51-5022.08	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5022.08	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
51-5022.08	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5022.08	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
51-5022.08	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-5022.08	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5022.08	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5022.08	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5022.09	1.B.1.a	Realistic	OI	5.66	3/2002	Legacy Analyst
51-5022.09	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
51-5022.09	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-5022.09	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5022.09	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
51-5022.09	1.B.1.f	Conventional	OI	3.66	3/2002	Legacy Analyst
51-5022.09	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5022.09	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5022.09	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5022.10	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5022.10	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5022.10	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-5022.10	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5022.10	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
51-5022.10	1.B.1.f	Conventional	OI	3	3/2002	Legacy Analyst
51-5022.10	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5022.10	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5022.10	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5022.11	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5022.11	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5022.11	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-5022.11	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5022.11	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-5022.11	1.B.1.f	Conventional	OI	3	3/2002	Legacy Analyst
51-5022.11	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5022.11	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5022.11	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5022.12	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5022.12	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
51-5022.12	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
51-5022.12	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5022.12	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-5022.12	1.B.1.f	Conventional	OI	4.33	3/2002	Legacy Analyst
51-5022.12	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5022.12	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5022.12	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5022.13	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5022.13	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5022.13	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
51-5022.13	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5022.13	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-5022.13	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-5022.13	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5022.13	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5022.13	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5023.01	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5023.01	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5023.01	1.B.1.c	Artistic	OI	2.66	3/2002	Legacy Analyst
51-5023.01	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5023.01	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
51-5023.01	1.B.1.f	Conventional	OI	4	3/2002	Legacy Analyst
51-5023.01	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5023.01	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5023.01	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5023.02	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5023.02	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5023.02	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-5023.02	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5023.02	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-5023.02	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-5023.02	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5023.02	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5023.02	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5023.03	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5023.03	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5023.03	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-5023.03	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5023.03	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-5023.03	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-5023.03	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5023.03	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5023.03	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5023.04	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5023.04	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
51-5023.04	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
51-5023.04	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5023.04	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-5023.04	1.B.1.f	Conventional	OI	3	3/2002	Legacy Analyst
51-5023.04	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5023.04	1.B.1.h	Second Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5023.04	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5023.05	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5023.05	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5023.05	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-5023.05	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5023.05	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-5023.05	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-5023.05	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5023.05	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5023.05	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5023.06	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5023.06	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5023.06	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-5023.06	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5023.06	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-5023.06	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-5023.06	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5023.06	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5023.06	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5023.07	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5023.07	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5023.07	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-5023.07	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5023.07	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-5023.07	1.B.1.f	Conventional	OI	3	3/2002	Legacy Analyst
51-5023.07	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5023.07	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5023.07	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5023.08	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5023.08	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5023.08	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-5023.08	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5023.08	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-5023.08	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-5023.08	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5023.08	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5023.08	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-5023.09	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-5023.09	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-5023.09	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-5023.09	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-5023.09	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-5023.09	1.B.1.f	Conventional	OI	3.66	3/2002	Legacy Analyst
51-5023.09	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-5023.09	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-5023.09	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6011.01	1.B.1.a	Realistic	OI	6	3/2002	Legacy Analyst
51-6011.01	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
51-6011.01	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
51-6011.01	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6011.01	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
51-6011.01	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6011.01	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6011.01	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6011.01	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6011.02	1.B.1.a	Realistic	OI	5.66	3/2002	Legacy Analyst
51-6011.02	1.B.1.b	Investigative	OI	3.33	3/2002	Legacy Analyst
51-6011.02	1.B.1.c	Artistic	OI	2.33	3/2002	Legacy Analyst
51-6011.02	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6011.02	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
51-6011.02	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6011.02	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6011.02	1.B.1.h	Second Interest High-Point	IH	2	3/2002	Legacy Analyst
51-6011.02	1.B.1.i	Third Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6011.03	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-6011.03	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6011.03	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
51-6011.03	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6011.03	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-6011.03	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6011.03	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6011.03	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6011.03	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6021.01	1.B.1.a	Realistic	OI	5.66	3/2002	Legacy Analyst
51-6021.01	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
51-6021.01	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
51-6021.01	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6021.01	1.B.1.e	Enterprising	OI	2.33	3/2002	Legacy Analyst
51-6021.01	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6021.01	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6021.01	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6021.01	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6021.02	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-6021.02	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6021.02	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
51-6021.02	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6021.02	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-6021.02	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6021.02	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6021.02	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6021.02	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6021.03	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-6021.03	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6021.03	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
51-6021.03	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6021.03	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-6021.03	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6021.03	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6021.03	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6021.03	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6031.01	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-6031.01	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6031.01	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-6031.01	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6031.01	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-6031.01	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6031.01	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6031.01	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6031.01	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6031.02	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-6031.02	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6031.02	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
51-6031.02	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6031.02	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-6031.02	1.B.1.f	Conventional	OI	3.66	3/2002	Legacy Analyst
51-6031.02	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6031.02	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6031.02	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6041.00	1.B.1.a	Realistic	OI	6.66	3/2002	Legacy Analyst
51-6041.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6041.00	1.B.1.c	Artistic	OI	3.66	3/2002	Legacy Analyst
51-6041.00	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6041.00	1.B.1.e	Enterprising	OI	2.66	3/2002	Legacy Analyst
51-6041.00	1.B.1.f	Conventional	OI	3	3/2002	Legacy Analyst
51-6041.00	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6041.00	1.B.1.h	Second Interest High-Point	IH	3	3/2002	Legacy Analyst
51-6041.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6042.00	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-6042.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6042.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
51-6042.00	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6042.00	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-6042.00	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6042.00	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6042.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6042.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6051.00	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-6051.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6051.00	1.B.1.c	Artistic	OI	1.66	3/2002	Legacy Analyst
51-6051.00	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6051.00	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-6051.00	1.B.1.f	Conventional	OI	3	3/2002	Legacy Analyst
51-6051.00	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6051.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6051.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6052.01	1.B.1.a	Realistic	OI	6	3/2002	Legacy Analyst
51-6052.01	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6052.01	1.B.1.c	Artistic	OI	3	3/2002	Legacy Analyst
51-6052.01	1.B.1.d	Social	OI	2	3/2002	Legacy Analyst
51-6052.01	1.B.1.e	Enterprising	OI	2.66	3/2002	Legacy Analyst
51-6052.01	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6052.01	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6052.01	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6052.01	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6052.02	1.B.1.a	Realistic	OI	6	3/2002	Legacy Analyst
51-6052.02	1.B.1.b	Investigative	OI	2.33	3/2002	Legacy Analyst
51-6052.02	1.B.1.c	Artistic	OI	4	3/2002	Legacy Analyst
51-6052.02	1.B.1.d	Social	OI	2	3/2002	Legacy Analyst
51-6052.02	1.B.1.e	Enterprising	OI	3	3/2002	Legacy Analyst
51-6052.02	1.B.1.f	Conventional	OI	3	3/2002	Legacy Analyst
51-6052.02	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6052.02	1.B.1.h	Second Interest High-Point	IH	3	3/2002	Legacy Analyst
51-6052.02	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6061.00	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-6061.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6061.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-6061.00	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6061.00	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-6061.00	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6061.00	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6061.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6061.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6062.00	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-6062.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6062.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-6062.00	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6062.00	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-6062.00	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6062.00	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6062.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6062.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6063.00	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-6063.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6063.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-6063.00	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6063.00	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-6063.00	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6063.00	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6063.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6063.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6064.00	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-6064.00	1.B.1.b	Investigative	OI	2	3/2002	Legacy Analyst
51-6064.00	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-6064.00	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6064.00	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-6064.00	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
51-6064.00	1.B.1.g	First Interest High-Point	IH	1	3/2002	Legacy Analyst
51-6064.00	1.B.1.h	Second Interest High-Point	IH	6	3/2002	Legacy Analyst
51-6064.00	1.B.1.i	Third Interest High-Point	IH	0	3/2002	Legacy Analyst
51-6091.01	1.B.1.a	Realistic	OI	6.33	3/2002	Legacy Analyst
51-6091.01	1.B.1.b	Investigative	OI	2.66	3/2002	Legacy Analyst
51-6091.01	1.B.1.c	Artistic	OI	2	3/2002	Legacy Analyst
51-6091.01	1.B.1.d	Social	OI	1.66	3/2002	Legacy Analyst
51-6091.01	1.B.1.e	Enterprising	OI	2	3/2002	Legacy Analyst
51-6091.01	1.B.1.f	Conventional	OI	3.33	3/2002	Legacy Analyst
